,ID,Year_Birth,Education,Marital_Status,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,numberofkids,Age,AgeCategory
1359,7275,1971,Master,unmarried,33316,04-10-2013,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,2,42,Adult
1360,1343,1968,Graduation,married,58554,26-09-2012,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,3,11,0,2,44,Adult
1361,1384,1992,Basic,married,17256,23-11-2013,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,3,11,0,1,21,Adult
1362,9967,1974,Graduation,divorced,53034,30-05-2013,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,3,11,0,2,39,Adult
1363,6181,1950,2n Cycle,married,52203,31-07-2012,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,3,11,0,0,62,Elder
1364,10507,1977,2n Cycle,divorced,59601,25-07-2013,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,3,11,0,1,36,Adult
1365,2674,1958,Master,unmarried,75154,04-09-2012,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,3,11,1,1,54,Elder
1366,2698,1976,Graduation,unmarried,47025,07-11-2013,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,3,11,0,1,37,Adult
1367,3231,1973,Graduation,married,37971,25-11-2013,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,1,40,Adult
1368,4096,1968,Master,divorced,41335,26-12-2013,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,1,45,Adult
1369,10476,1958,Graduation,married,67267,13-05-2014,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,3,11,0,1,56,Elder
1370,5948,1975,Graduation,unmarried,57338,29-04-2014,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,3,11,0,1,39,Adult
1371,9140,1960,2n Cycle,married,50523,25-12-2013,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,3,11,0,2,53,Elder
1372,10258,1965,Master,unmarried,35791,06-05-2013,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,3,48,Adult
1373,5675,1960,PhD,divorced,50611,04-10-2012,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,0,1,52,Elder
1374,4743,1969,PhD,married,56242,03-03-2013,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,3,11,0,1,44,Adult
1375,8805,1960,Graduation,unmarried,48904,02-12-2012,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,3,11,0,1,52,Elder
1376,1542,1975,Graduation,unmarried,56243,30-12-2013,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,3,11,0,3,38,Adult
1377,6770,1985,Graduation,married,21355,20-08-2013,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,3,11,1,1,28,Adult
1378,8773,1971,Master,married,57420,25-06-2013,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,3,11,0,1,42,Adult
1379,10475,1970,Master,married,,01-04-2013,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,3,11,0,1,43,Adult
1380,10420,1955,Master,divorced,46390,05-05-2014,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,3,11,0,1,59,Elder
1381,7514,1956,2n Cycle,married,54342,03-07-2013,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,3,11,0,2,57,Elder
1382,2902,1958,Graduation,married,,03-09-2012,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,3,11,0,2,54,Elder
1383,4345,1964,2n Cycle,unmarried,,12-01-2014,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2,50,Elder
1384,793,1973,Graduation,married,20895,06-10-2012,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,3,11,0,1,39,Adult
1385,10909,1948,Graduation,married,92344,15-01-2014,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,3,11,0,0,66,Elder
1386,3769,1972,PhD,married,,02-03-2014,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1,42,Adult
1387,8702,1976,2n Cycle,married,26907,20-08-2013,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0,2,37,Adult
1388,4791,1980,Graduation,married,44964,16-12-2012,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,2,32,Adult
1389,2963,1979,Graduation,married,75507,02-05-2014,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,0,35,Adult
1390,8216,1972,Master,married,53761,11-10-2013,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,3,11,0,2,41,Adult
1391,8140,1973,Graduation,married,22682,03-10-2013,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,3,11,0,1,40,Adult
1392,10146,1972,PhD,married,38887,02-03-2014,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1,42,Adult
1393,5289,1975,2n Cycle,unmarried,41658,09-11-2012,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,3,11,0,2,37,Adult
1394,2587,1972,PhD,married,29791,15-05-2014,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,3,11,0,1,42,Adult
1395,4405,1956,Master,married,63915,30-07-2013,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,3,11,0,2,57,Elder
1396,8663,1974,Graduation,divorced,39996,22-05-2014,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,2,40,Adult
1397,2589,1972,Graduation,divorced,26759,07-02-2014,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,3,11,0,1,42,Adult
1398,3421,1968,Master,divorced,63841,21-04-2013,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,1,45,Adult
1399,10490,1969,PhD,married,51039,10-12-2012,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,3,11,0,2,43,Adult
1400,4094,1961,Graduation,married,60544,25-08-2012,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,2,51,Elder
1401,9958,1972,Graduation,married,65685,29-03-2014,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,1,42,Adult
1402,2534,1953,Graduation,married,37716,21-04-2014,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,3,11,0,1,61,Elder
1403,4188,1957,Graduation,unmarried,36864,13-08-2012,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,3,11,1,1,55,Elder
1404,6613,1970,Master,married,44511,12-10-2012,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,3,11,0,1,42,Adult
1405,10827,1967,PhD,married,36947,07-08-2012,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,3,11,0,2,45,Adult
1406,5491,1951,Master,married,47352,11-04-2013,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,3,11,0,1,62,Elder
1407,8402,1953,Master,married,67087,17-12-2013,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,3,11,0,1,60,Elder
1408,8783,1950,Graduation,married,57045,08-09-2012,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,3,11,0,1,62,Elder
1409,10010,1953,PhD,divorced,36957,06-09-2012,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,3,11,1,2,59,Elder
1410,618,1977,PhD,married,69389,28-09-2012,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,3,11,0,1,35,Adult
1411,9121,1972,Graduation,married,80134,20-05-2013,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,1,41,Adult
1412,361,1969,Master,married,43142,18-02-2014,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2,45,Adult
1413,4310,1944,Graduation,married,80589,22-01-2014,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,3,11,1,0,70,Elder
1414,2678,1990,Graduation,unmarried,34412,13-02-2013,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,3,11,0,1,23,Adult
1415,6376,1979,Graduation,unmarried,57537,10-06-2013,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,3,11,0,1,34,Adult
1416,524,1966,Basic,married,22634,16-01-2013,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,0,47,Adult
1417,10341,1948,Graduation,married,51315,23-02-2014,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,3,11,0,0,66,Elder
1418,5654,1972,Graduation,married,36026,16-03-2014,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,3,11,0,3,42,Adult
1419,4098,1973,Graduation,married,24639,28-01-2014,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,3,11,0,2,41,Adult
1420,5824,1972,PhD,married,34578,11-04-2014,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,3,42,Adult
1421,7000,1972,2n Cycle,unmarried,65704,13-10-2013,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,3,11,0,0,41,Adult
1422,2561,1966,Graduation,unmarried,63810,11-11-2012,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,3,11,0,1,46,Adult
1423,5229,1969,PhD,married,54132,16-02-2014,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1,45,Adult
1424,4086,1959,Graduation,married,18690,28-12-2012,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,0,53,Elder
1425,2428,1970,Graduation,married,28164,04-05-2013,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,1,43,Adult
1426,8254,1974,PhD,married,34596,13-04-2013,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,1,39,Adult
1427,2836,1972,PhD,married,43269,16-09-2013,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,1,41,Adult
1428,8418,1958,2n Cycle,unmarried,38741,30-03-2014,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2,56,Elder
1429,1362,1972,Graduation,unmarried,31907,04-03-2013,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,3,11,0,0,41,Adult
1430,7152,1983,Master,married,27100,05-04-2013,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1,30,Adult
1431,10033,1973,2n Cycle,divorced,31163,13-02-2014,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,1,41,Adult
1432,9349,1985,Graduation,married,92533,19-12-2013,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,3,11,0,0,28,Adult
1433,274,1973,Graduation,unmarried,34853,23-12-2013,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,2,40,Adult
1434,3388,1967,Graduation,divorced,70844,30-10-2013,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,3,11,0,2,46,Adult
1435,922,1979,2n Cycle,married,31086,04-05-2013,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,3,11,0,2,34,Adult
1436,8588,1961,Graduation,married,60544,25-08-2012,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,2,51,Elder
1437,2518,1986,2n Cycle,married,20491,25-01-2013,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,3,11,0,0,27,Adult
1438,574,1964,Graduation,married,42523,23-04-2014,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,3,11,0,0,50,Elder
1439,3220,1983,Graduation,married,39922,14-02-2013,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,1,30,Adult
1440,5967,1952,Graduation,married,33402,18-07-2013,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,2,61,Elder
1441,1183,1949,Master,married,36408,21-09-2013,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,2,64,Elder
1442,6856,1979,Graduation,married,21645,03-09-2012,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,3,11,1,1,33,Adult
1443,4530,1948,Master,unmarried,78427,24-10-2012,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,3,11,1,0,64,Elder
1444,1553,1946,Graduation,married,82657,27-09-2013,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,3,11,0,0,67,Elder
1445,4682,1958,Graduation,married,51876,15-10-2013,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,3,11,0,0,55,Elder
1446,8204,1971,2n Cycle,married,78041,16-12-2012,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,3,11,0,0,41,Adult
1447,5221,1957,Graduation,married,52852,01-12-2012,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,3,11,0,1,55,Elder
1448,1232,1982,PhD,married,70038,25-10-2013,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0,0,31,Adult
1449,1927,1973,2n Cycle,married,69401,23-03-2014,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,3,11,0,1,41,Adult
1450,5788,1972,Graduation,married,46053,17-02-2013,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,3,11,0,1,41,Adult
1451,6652,1965,Graduation,married,77343,09-06-2014,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,3,11,0,0,49,Adult
1452,6246,1953,Graduation,unmarried,73892,13-11-2013,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,3,11,1,0,60,Elder
1453,5975,1967,PhD,unmarried,40304,30-09-2013,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,3,11,0,1,46,Adult
1454,6875,1965,PhD,married,32727,28-08-2012,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,3,11,0,0,47,Adult
1455,4399,1969,Graduation,married,68695,25-06-2014,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,3,11,0,0,45,Adult
1456,4042,1971,Graduation,divorced,43300,13-10-2012,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,3,11,1,1,41,Adult
1457,2157,1972,Graduation,married,26290,12-01-2013,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,3,11,0,2,41,Adult
1458,10133,1970,Graduation,unmarried,93790,12-02-2014,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,3,11,1,0,44,Adult
1459,2525,1974,PhD,married,38410,14-09-2012,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,3,11,1,0,38,Adult
1460,8233,1950,Master,unmarried,64866,26-01-2014,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,3,11,0,1,64,Elder
1461,9483,1959,Graduation,married,57957,19-08-2013,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,3,11,0,1,54,Elder
1462,2945,1955,PhD,married,46015,13-04-2014,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,3,11,0,2,59,Elder
1463,10403,1978,Graduation,married,16531,18-06-2014,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,3,11,0,1,36,Adult
1464,5074,1986,Master,married,28072,08-07-2013,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1,27,Adult
1465,10524,1963,Master,divorced,49476,20-06-2013,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,3,11,0,1,50,Elder
1466,4690,1953,Graduation,married,50725,13-02-2013,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,3,11,0,1,60,Elder
1467,7521,1952,Graduation,married,83844,12-05-2013,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,0,61,Elder
1468,7196,1950,PhD,married,41145,08-02-2014,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0,2,64,Elder
1469,4406,1970,Graduation,married,67419,16-01-2013,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,3,11,0,1,43,Adult
1470,9672,1970,2n Cycle,married,23162,21-12-2013,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,3,11,0,2,43,Adult
1471,4864,1977,Graduation,married,34380,02-05-2013,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,3,11,0,1,36,Adult
1472,4706,1966,Graduation,unmarried,34704,27-04-2013,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,1,47,Adult
1473,4070,1969,PhD,married,94871,01-09-2012,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,3,11,1,2,43,Adult
1474,25,1958,Graduation,married,65148,16-11-2012,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,3,11,0,1,54,Elder
1475,3697,1954,Graduation,married,39898,12-02-2013,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,1,59,Elder
1476,217,1956,Master,unmarried,64857,23-11-2012,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,0,56,Elder
1477,4220,1970,PhD,married,59892,02-11-2013,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,3,11,0,1,43,Adult
1478,5286,1987,Master,unmarried,41020,28-10-2013,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,3,11,0,0,26,Adult
1479,9559,1961,PhD,married,57072,24-01-2014,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,3,11,0,1,53,Elder
1480,2849,1979,Graduation,unmarried,60474,01-04-2013,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,3,11,0,1,34,Adult
1481,7787,1960,Graduation,married,62807,31-08-2012,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0,1,52,Elder
1482,3102,1981,2n Cycle,married,19414,16-10-2013,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,1,32,Adult
1483,5868,1980,Graduation,married,19107,22-08-2013,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,3,11,0,1,33,Adult
1484,8370,1976,2n Cycle,married,75484,02-08-2012,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,3,11,0,1,36,Adult
1485,9988,1976,Master,unmarried,70379,03-03-2013,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,3,11,0,1,37,Adult
1486,2939,1970,Master,married,79419,22-06-2014,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,3,11,0,0,44,Adult
1487,5529,1946,PhD,married,64014,10-06-2014,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,3,11,0,3,68,Elder
1488,9743,1955,Graduation,married,76998,11-01-2013,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,3,11,0,1,58,Elder
1489,5763,1972,Master,married,49854,10-11-2013,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,3,11,0,1,41,Adult
1490,3478,1971,PhD,married,60585,24-06-2013,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,3,11,1,2,42,Adult
1491,7494,1950,PhD,divorced,42873,21-01-2013,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,3,11,0,2,63,Elder
1492,1763,1988,Graduation,married,87679,27-07-2013,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,3,11,1,0,25,Adult
1493,7250,1978,Graduation,married,57867,01-10-2013,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,3,11,0,1,35,Adult
1494,2005,1990,Graduation,married,35765,11-12-2013,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,3,11,0,1,23,Adult
1495,10770,1959,Graduation,married,65492,26-01-2014,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,3,11,0,0,55,Elder
1496,6885,1977,Graduation,divorced,32952,01-12-2013,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,3,11,0,1,36,Adult
1497,2072,1969,PhD,married,53374,16-08-2012,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,3,11,1,1,43,Adult
1498,9463,1959,Graduation,married,71706,13-11-2012,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,3,11,0,1,53,Elder
1499,6318,1988,Graduation,married,68487,13-01-2013,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,3,11,0,0,25,Adult
1500,4093,1975,Master,married,53253,11-02-2013,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,3,11,0,2,38,Adult
1501,5751,1973,2n Cycle,divorced,31163,13-02-2014,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,1,41,Adult
1502,3340,1977,Graduation,married,42014,17-08-2012,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,3,11,1,1,35,Adult
1503,3594,1973,Master,married,54108,05-11-2012,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,3,11,0,2,39,Adult
1504,3584,1955,PhD,unmarried,49667,20-08-2012,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,3,11,1,0,57,Elder
1505,3643,1974,Master,married,63206,20-03-2014,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,3,11,0,0,40,Adult
1506,851,1972,Master,married,57136,09-07-2013,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,3,11,0,2,41,Adult
1507,7706,1975,2n Cycle,married,46772,07-11-2012,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,3,11,0,1,37,Adult
1508,3967,1971,PhD,married,78931,25-10-2013,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,3,11,0,0,42,Adult
1509,10128,1958,Graduation,married,53977,08-06-2013,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,1,55,Elder
1510,486,1988,Graduation,married,84219,02-02-2014,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,3,11,0,0,26,Adult
1511,9,1975,Master,unmarried,46098,18-08-2012,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,3,11,0,2,37,Adult
1512,9451,1965,Graduation,married,73538,25-11-2012,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,3,11,0,1,47,Adult
1513,9264,1986,Graduation,married,79529,27-04-2014,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,3,11,0,0,28,Adult
1514,3865,1977,2n Cycle,married,20981,30-04-2013,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,3,11,1,0,36,Adult
1515,2853,1980,Graduation,unmarried,51766,11-03-2014,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,3,11,0,1,34,Adult
1516,1490,1962,Graduation,married,55759,28-11-2012,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,3,11,0,1,50,Elder
1517,6310,1978,Graduation,married,33039,09-09-2013,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,3,11,0,1,35,Adult
1518,10380,1972,Master,married,37787,20-09-2013,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,3,11,0,1,41,Adult
1519,3887,1970,Graduation,unmarried,27242,11-11-2012,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,3,11,1,1,42,Adult
1520,4278,1983,PhD,unmarried,87188,03-06-2013,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,3,11,1,0,30,Adult
1521,8643,1971,Graduation,married,69930,26-05-2013,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,3,11,0,0,42,Adult
1522,1998,1976,Graduation,unmarried,37697,07-02-2014,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,1,38,Adult
1523,10795,1973,PhD,married,37401,06-05-2014,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,1,41,Adult
1524,11110,1973,Graduation,unmarried,3502,13-04-2013,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,3,11,0,1,40,Adult
1525,2408,1976,Graduation,married,58597,20-11-2012,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,3,11,0,2,36,Adult
1526,202,1948,PhD,unmarried,82032,05-04-2014,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,3,11,0,0,66,Elder
1527,7998,1958,Graduation,married,28087,11-12-2012,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,3,11,0,2,54,Elder
1528,830,1987,PhD,unmarried,74004,24-02-2014,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,0,3,11,1,0,27,Adult
1529,3536,1960,Graduation,married,19740,24-03-2013,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,3,11,0,1,53,Elder
1530,6050,1975,2n Cycle,married,57036,11-12-2012,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,3,11,0,1,37,Adult
1531,125,1958,2n Cycle,married,53083,15-05-2013,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,3,11,0,2,55,Elder
1532,3463,1975,PhD,married,69283,14-06-2014,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,3,11,0,1,39,Adult
1533,2804,1975,Master,unmarried,46098,18-08-2012,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,3,11,1,2,37,Adult
1534,3745,1988,2n Cycle,married,23331,04-09-2012,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,3,11,0,1,24,Adult
1535,9771,1988,2n Cycle,unmarried,23331,05-10-2012,97,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,0,0,3,11,0,1,24,Adult
1536,451,1989,Graduation,unmarried,9255,20-12-2013,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,3,11,0,1,24,Adult
1537,10530,1959,PhD,unmarried,67786,07-12-2013,0,431,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0,0,3,11,1,0,54,Elder
1538,1079,1971,PhD,married,71969,16-10-2012,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,3,11,0,1,41,Adult
